7.985347985347985, -19.095744680851066
8.131868131868131, -19.090425531914896
8.234432234432234, -19.090425531914896
8.351648351648352, -19.085106382978726
8.468864468864469, -19.085106382978726
8.615384615384615, -19.079787234042556
8.761904761904763, -19.074468085106385
8.923076923076923, -19.069148936170215
9.04029304029304, -19.063829787234045
9.142857142857142, -19.058510638297875
9.245421245421245, -19.053191489361705
9.333333333333334, -19.053191489361705
9.47985347985348, -19.047872340425535
9.597069597069597, -19.042553191489365
9.6996336996337, -19.037234042553195
9.787545787545788, -19.037234042553195
9.948717948717949, -19.026595744680854
10.08058608058608, -19.02127659574468
10.197802197802197, -19.01595744680851
10.329670329670328, -19.01063829787234
10.417582417582418, -19.00531914893617
10.49084249084249, -19.00531914893617
10.564102564102564, -19
10.637362637362639, -18.99468085106383
10.725274725274726, -18.99468085106383
10.93040293040293, -18.97872340425532
11.062271062271062, -18.97340425531915
11.194139194139193, -18.96808510638298
11.326007326007325, -18.95744680851064
11.457875457875458, -18.95212765957447
11.61904761904762, -18.9468085106383
11.750915750915752, -18.93617021276596
11.897435897435898, -18.925531914893618
12.043956043956044, -18.920212765957448
12.175824175824175, -18.914893617021278
12.293040293040292, -18.914893617021278
12.395604395604396, -18.914893617021278
12.512820512820513, -18.914893617021278
12.644688644688646, -18.925531914893618
12.747252747252748, -18.930851063829788
12.835164835164836, -18.96276595744681
12.923076923076923, -18.98404255319149
13.010989010989011, -19.01595744680851
13.098901098901099, -19.053191489361705
13.172161172161172, -19.085106382978726
13.23076923076923, -19.106382978723406
13.304029304029305, -19.132978723404257
13.362637362637361, -19.154255319148938
13.42124542124542, -19.180851063829788
13.479853479853482, -19.20744680851064
13.538461538461538, -19.23404255319149
13.597069597069597, -19.25
13.670329670329672, -19.27127659574468
13.714285714285715, -19.292553191489365
13.772893772893774, -19.313829787234045
13.831501831501832, -19.340425531914896
13.91941391941392, -19.372340425531917
14.007326007326007, -19.398936170212767
14.08058608058608, -19.430851063829788
14.139194139194139, -19.45744680851064
14.227106227106226, -19.48936170212766
14.315018315018314, -19.51595744680851
14.373626373626372, -19.553191489361705
14.446886446886447, -19.585106382978726
14.534798534798536, -19.617021276595747
14.622710622710624, -19.654255319148938
14.710622710622712, -19.69148936170213
14.783882783882783, -19.71808510638298
14.871794871794872, -19.75
14.974358974358974, -19.78723404255319
15.076923076923078, -19.813829787234045
15.17948717948718, -19.856382978723406
15.267399267399268, -19.898936170212767
15.36996336996337, -19.93617021276596
15.487179487179487, -19.97872340425532
15.575091575091575, -20.01595744680851
15.677655677655679, -20.063829787234045
15.794871794871794, -20.095744680851066
15.912087912087912, -20.138297872340427
16.02930402930403, -20.18617021276596
16.16117216117216, -20.22872340425532
16.249084249084248, -20.27127659574468
16.35164835164835, -20.308510638297875
16.439560439560438, -20.335106382978726
16.527472527472526, -20.372340425531917
16.659340659340657, -20.420212765957448
16.76190476190476, -20.45744680851064
16.893772893772894, -20.50531914893617
16.996336996336996, -20.54255319148936
17.142857142857146, -20.590425531914896
17.26007326007326, -20.627659574468087
17.37728937728938, -20.675531914893618
17.50915750915751, -20.72340425531915
17.611721611721613, -20.76595744680851
17.72893772893773, -20.808510638297875
17.86080586080586, -20.856382978723406
